(فا. من باد)	بَائِدٌ-بَائِدٌ، ة 	
(فا. من بادر)	مُبَادِرٌ-مُبَادِرٌ، ة	
(فا. من بَادَلَ)	مُبَادِلٌ-مُبَادِلٌ، ة	
(فا. من بار)	بَائِرٌ-بَائِرٌ، ةٌ 	
(فَا. مِنْ بَارَزَ)	مُبَارِزٌ-مُبَارِزٌ، ةٌ 	
(فا. من بَاشَرَ)	مُبَاشِرٌ-مُبَاشِرٌ، ةٌ 	
(فا. من باع)	بَائِعٌ-بَائِعٌ، ةٌ 	
(فا. من بَاغَتَ)	مُبَاغِتٌ-مُبَاغِتٌ، ة 	
(فا. من بان)	بَائِنٌ-بَائِنٌ، ةٌ 	
(فا. من بَتَّ)	باتٌّ-باتٌّ، ة 	
(فا. من بَتَرَ)	باتِرٌ-باتِرٌ، ة 	
(فَا. مِنْ بثّ)	بَاثٌّ-بَاثٌّ، ة	
(فا. من بجح)	بَجَّاحٌ-بَجَّاحٌ، ة	
(فا. من بحث)	بَاحِثٌ-بَاحِثٌ، ة	
(فا. من بخر)	مُبَخِّرٌ-مُبَخِّرٌ، ة	
(فا. من بدأ)	بادِئٌ-بادِئٌ، ة 	
(فا. من بَدَأَ)	مُبْدِئٌ-مُبْدِئٌ، ةٌ 	
(فا. من بَدا)	بادِي-بادِي، بادٍ، ةٌ 	
(فَا. مِن بدد)	مُبدِّدٌ-مُبدِّدٌ، ة	
(فا. من بدّل)	مُبَدِّلٌ-مُبَدِّلٌ، ة	
(فا. من بَدَنَ)	بَادِنٌ-بَادِنٌ، ةٌ 	
(فا. من بَذَخَ)	باذِخٌ-باذِخٌ، ةٌ 	
(فا. من بذر)	بَاذِرٌ-بَاذِرٌ، ة	
(فا. من بَذَّرَ)	مُبَذِّرٌ-مُبَذِّرٌ، ة	
(فا. من بذل)	باذِلٌ-باذِلٌ، ة	
(فا. من برأ)	بَارِئٌ-بَارِئٌ، ة 	
(فا. من بَرحَ)	بَارِحٌ-بَارِحٌ، ةٌ 	
(فا. من بَرَّحَ)	مُبَرِّحٌ-مُبَرِّحٌ، ة 	
(فا. من بَردَ)	بَارِدٌ-بَارِدٌ، ةٌ 	
(فا. من بَرَدَ)	مُبْرِدٌ-مُبْرِدٌ، ة 	
(فا. من بَرَّدَ)	مُبَرِّدٌ-مُبَرِّدٌ، ةٌ 	
(فا. من بَرَّرَ)	مُبَرِّرٌ-مُبَرِّرٌ، ةٌ 	
(فا. من بَرزَ)	بَارِزٌ-بَارِزٌ، ةٌ 	
(فا. من برع)	بَارِعٌ-بَارِعٌ، ةٌ 	
(فا. من بَرَقَ)	بَارِقٌ-بَارِقٌ، ةٌ 	
(فَا. مِنْ بَرْمَجَ)	مُبَرْمِجٌ-مُبَرْمِجٌ، ة 	
(فا. من بَرْهَنَ)	مُبَرْهِنٌ-مُبَرْهِنٌ، ةٌ 	
(فا. من بزغ)	بَازِغٌ-بَازِغٌ، ة 	
(فا. من بسط)	بَاسِطٌ-بَاسِطٌ، ةٌ 	
(فا. من بَسَّطَ)	مُبَسِّطٌ-مُبَسِّطٌ، ةٌ 	
(فا. من بَسَقَ)	بَاسِقٌ-بَاسِقٌ، ةٌ 	
(فا. من بسل)	بَاسِلٌ-بَاسِلٌ، ة 	
(فا. من بَسَمَ)	بَاسِمٌ-بَاسِمٌ، ةٌ 	
(فا. من بَشَّ)	باشٌّ-باشٌّ، ة 	
(فا. من بَشَّرَ)	مُبَشِّرٌ-مُبَشِّرٌ، ةٌ 	
(فا. من بَضع)	بَاضِعٌ-بَاضِعٌ، ة 	
(فا. من بطل)	بَاطِلٌ-بَاطِلٌ، ةٌ 	
(فا. من بطن)	باطِنٌ-باطِنٌ، ةٌ 	
(فا. من بَعَثَ)	بَاعِثٌ-بَاعِثٌ، ة 	
(فا. من بَغَى)	بَاغِي-بَاغِي، باغٍ، ةُ 	
(فا. من بَقِيَ)	باقِي-باقِي، باقٍ، ةٌ 	
(فا. من بكر)	باكِرٌ-باكِرٌ 	
(فا. من بَكَّرَ)	مُبَكِّرٌ-مُبَكِّرٌ، ةٌ 	
(فا. من بَلَّطَ)	مُبَلِّطٌ-مُبَلِّطٌ، ةٌ 	
(فا. من بَلَغَ)	بالِغٌ-بالِغٌ، ةٌ 	
(فَا. مِنْ بَلَّغَ)	مُبَلِّغٌ-مُبَلِّغٌ، ةٌ 	
(فا. من بَنَّجَ)	مُبَنِّجٌ-مُبَنِّجٌ، ة 	
(فا. من بَنَى)	بِانِي-بِانِي، بَانٍ، ةُ 	
(فا. من بَهَتَ)	باهِتٌ-باهِتٌ، ةٌ  	
(فَا. مِنْ بَيَّضَ)	مُبَيِّضٌ-مُبَيِّضٌ، ة 	
(فا. من تَآمَرَ)	مُتَآمِرٌ-مُتَآمِرٌ، ةٌ 	
(فَا. مِنْ تَأَبَّطَ)	مُتَأَبِّطٌ-مُتَأَبِّطٌ، ةٌ 	
(فا. من تَأَثَّرَ)	مُتَأَثِّرٌ-مُتَأَثِّرٌ، ةٌ 	
(فا. من تَأَجَّجَ)	مُتَأَجِّجٌ-مُتَأَجِّجٌ، ةٌ 	
(فا. من تَأَخَّرَ)	مُتَأَخِّرٌ-مُتَأَخِّرٌ، ةٌ 	
(فا. من تَأَدَّبَ)	مُتَأَدِّبٌ-مُتَأَدِّبٌ، ةٌ 	
(فَا. مِنْ تَأَرْجَحَ)	مُتَأَرْجِحٌ-مُتَأَرْجِحٌ، ةٌ 	
(فا. من تَأَسَّفَ)	مُتَأَسِّفٌ-مُتَأَسِّفٌ، ةٌ 	
(فَا. مِنْ تَأَصَّلَ)	مُتَأَصِّلٌ-مُتَأَصِّلٌ، ةٌ 	
(فَا. مِنْ تَأَكَّدَ)	مُتَأَكِّدٌ-مُتَأَكِّدٌ، ةٌ 	
(فا. من تَأَلَّقَ)	مُتَأَلِّقٌ-مُتَأَلِّقٌ، ةٌ 	
(فا. من تَأَمَّلَ)	مُتَأَمِّلٌ-مُتَأَمِّلٌ، ةٌ 	
(فا. من تَأَنَّقَ)	مُتَأَنِّقٌ-مُتَأَنِّقٌ، ةٌ 	
(فَا. مِنْ تَأَنَّى)	مُتَأَنِّي-مُتَأَنِّي، مُتَأَنٍّ، ةٌ 	
(فَا. مِنْ تَأَهَّبَ)	مُتَأَهِّبٌ-مُتَأَهِّبٌ، ةٌ 	
(فَا. مِنْ تَأَهَّلَ)	مُتَأَهِّلٌ-مُتَأَهِّلٌ، ةٌ 	
(فَا. مِنْ تَأَوَّهَ)	مُتَأَوِّهٌ-مُتَأَوِّهٌ، ةٌ 	
(فا. مِنْ تَابَ)	تَائِبٌ-تَائِبٌ، ةٌ 	
(فا. من تَابَعَ)	مُتَابِعٌ-مُتَابِعٌ، ةٌ 	
(فَا. مِنْ تَاجَرَ)	مُتَاجِرٌ-مُتَاجِرٌ، ةٌ 	
(فَا. مِنْ تَاخَمَ)	مُتَاخِمٌ-مُتَاخِمٌ، ةٌ 	
(فا. مِن تَاهَ)	تَائِهٌ-تَائِهٌ، ةٌ 	
(فا. من تَبَادَلَ)	مُتَبَادِلٌ-مُتَبَادِلٌ، ةٌ 	
(فا. من تَبَارَى)	مُتَبَارِي-مُتَبَارِي، مُتَبَارٍ، ةٌ 	
(فا. من تَبَاطَأَ)	مُتَبَاطِئٌ-مُتَبَاطِئٌ، ةٌ 	
(فا. من تَبَاعَدَ)	مُتَبَاعِدٌ-مُتَبَاعِدٌ، ةٌ 	
(فا. من تباكَى)	مُتَبَاكِي-مُتَبَاكِي، مُتَباكٍ، ةٌ 	
(فا. من تَبَاهَى)	مُتَبَاهِي-مُتَبَاهِي، مُتَبَاهٍ، ةٌ 	
(فَا. مِنْ تَبَتَّلَ)	مُتَبَتِّلٌ-مُتَبَتِّلٌ، ةٌ 	
(فا. من تَبَجَّحَ)	مُتَبَجِّحٌ-مُتَبَجِّحٌ، ةٌ 	
(فَا. مِنْ تَبَحَّرَ)	مُتَبَحِّرٌ-مُتَبَحِّرٌ، ةٌ 	
(فا. من تبختر)	مُتَبَخْتِرٌ-مُتَبَخْتِرٌ، ة	
(فا. من تبدلَ)	مُتَبَدِّلٌ-مُتَبَدِّلٌ، ة	
(فَا. مِنْ تَبَرَّعَ)	مُتَبَرِّعٌ-مُتَبَرِّعٌ، ةٌ 	
(فَا. مِنْ تَبَرَّمَ)	مُتَبَرِّمٌ-مُتَبَرِّمٌ، ةٌ 	
(فَا. مِنْ تَبَصَّرَ)	مُتَبَصِّرٌ-مُتَبَصِّرٌ، ةٌ 	
(فا. مِنْ تَبِعَ)	تَابِعٌ-تَابِعٌ، ةٌ 	
(فا. من تَبَقَّى)	مُتَبَقِّي-مُتَبَقِّي، مُتَبَقٍّ، ةٌ 	
(فَا. مِنْ تَبَلَّجَ)	مُتَبَلِّجٌ-مُتَبَلِّجٌ، ةٌ 	
(فا. من تَبَنَّى)	مُتَبَنِّي-مُتَبَنِّي، مُتَبَنٍّ، ةٌ 	
(فَا. مِنْ تَتَابَعَ)	مُتَتَابِعٌ-مُتَتَابِعٌ، ةٌ 	
(فا. من تَثَاقَلَ)	مُتَثَاقِلٌ-مُتَثَاقِلٌ، ةٌ 	
(فا. من تَجَانَسَ)	مُتَجَانِسٌ-مُتَجَانِسٌ، ةٌ 	
(فا. من تَجَاوَرَ)	مُتَجَاوِرٌ-مُتَجَاوِرٌ، ةٌ 	
(فَا. مِنْ تَجَاوَزَ)	مُتَجَاوِزٌ-مُتَجَاوِزٌ، ةٌ 	
(فَا. مِنْ تَجَدَّدَ)	مُتَجَدِّدٌ-مُتَجَدِّدٌ، ةٌ 	
(فا. مِنْ تَجَرَ)	تَاجِرٌ-تَاجِرٌ، ةٌ 	
(فا. من تَجَرَّدَ)	مُتَجَرِّدٌ-مُتَجَرِّدٌ، ةٌ 	
(فا. من تَجَسَّدَ)	مُتَجَسِّدٌ-مُتَجَسِّدٌ، ةٌ 	
(فَا. مِنْ تَجَعَّدَ)	مُتَجَعِّدٌ-مُتَجَعِّدٌ، ةٌ 	
(فَا. مِنْ تَجَلَّى)	مُتَجَلِّي-مُتَجَلِّي، مُتَجَلٍّ، ةٌ 	
(فَا. مِنْ تَجَمَّدَ)	مُتَجَمِّدٌ-مُتَجَمِّدٌ، ةٌ 	
(فَا. مِنْ تَجَمَّعَ)	مُتَجَمِّعٌ-مُتَجَمِّعٌ، ةٌ 	
(فَا. مِنْ تَجَنَّسَ)	مُتَجَنِّسٌ-مُتَجَنِّسٌ، ةٌ 	
(فَا. مِنْ تَجَهَّمَ)	مُتَجَهِّمٌ-مُتَجَهِّمٌ، ةٌ 	
(فا. من تَجَوَّلَ)	مُتَجَوِّلٌ-مُتَجَوِّلٌ، ةٌ 	
(فا. من تَحَالَفَ)	مُتَحَالِفٌ-مُتَحَالِفٌ، ةٌ 	
(فا. من تَحَجَّرَ)	مُتَحَجِّرٌ-مُتَحَجِّرٌ، ةٌ 	
(فَا. مِنْ تَحَدَّى)	مُتَحَدِّي-مُتَحَدِّي، مُتَحَدٍّ، ةٌ 	
(فَا. مِنْ تَحَذْلَقَ)	مُتَحَذْلِقٌ-مُتَحَذْلِقٌ، ةٌ 	
(فا. مِنْ تَحَرَّكَ)	مُتَحَرِّكٌ-مُتَحَرِّكٌ، ةٌ 	
(فا. من تَحَضَّرَ)	مُتَحَضِّرٌ-مُتَحَضِّرٌ، ةُ 	
(فا. من تَحَفَّزَ)	مُتَحَفِّزٌ-مُتَحَفِّزٌ، ةٌ 	
(فا. من تَحَفَّظَ)	مُتَحَفِّظٌ-مُتَحَفِّظٌ، ةٌ 	
(فا. من تَحَكَّمَ)	مُتَحَكِّمٌ-مُتَحَكِّمٌ، ةٌ 	
(فَا. مِنْ تَحَلَّى)	مُتَحَلِّي-مُتَحَلِّي، مُتَحَلٍّ، ةٌ 	
(فا. من تَحَمَّسَ)	مُتَحَمِّسٌ-مُتَحَمِّسٌ، ةٌ 	
(فَا. مِنْ تَحَيَّرَ)	مُتَحَيِّرٌ-مُتَحَيِّرٌ، ةٌ 	
(فَا. مِنْ تَحَيَّزَ)	مُتَحَيِّزٌ-مُتَحَيِّزٌ، ةٌ 	
(فا. من تَخَبَّطَ)	مُتَخَبِّطٌ-مُتَخَبِّطٌ، ةٌ 	
(فا. من تَخَرَّجَ)	مُتَخَرِّجٌ-مُتَخَرِّجٌ، ةٌ 	
(فَا. مِنْ تَخَشَّعَ)	مُتَخَشِّعٌ-مُتَخَشِّعٌ، ةٌ 	
(فَا. مِنْ تَخَصَّصَ)	مُتَخَصِّصٌ-مُتَخَصِّصٌ، ةٌ 	
(فَا. مِنْ تَدَاخَلَ)	مُتَدَاخِلٌ-مُتَدَاخِلٌ، ةٌ 	
(فا. من تَدَثَّرَ)	مُتَدَثِّرٌ-مُتَدَثِّرٌ، ةٌ 	
(فَا. مِنْ تَدَحْرَجَ)	مُتَدَحْرِجٌ-مُتَدَحْرِجٌ، ةٌ 	
(فَا. مِنْ تَدَفَّقَ)	مُتَدَفِّقٌ-مُتَدَفِّقٌ، ةٌ 	
(فَا. مِنْ تَدَلَّى)	مُتَدَلِّي-مُتَدَلِّي، مُتَدَلٍّ، ةٌ 	
(فَا. مِنْ تَدَيَّنَ)	مُتَدَيِّنٌ-مُتَدَيِّنٌ، ةٌ 	
(فَا. مِنْ تَذَبْذَبَ)	مُتَذَبْذِبٌ-مُتَذَبْذِبٌ، ةٌ 	
(فَا. مِنْ تَذَرَّعَ)	مُتَذَرِّعٌ-مُتَذَرِّعٌ، ةٌ 	
(فَا. مِنْ تَذَكَّرَ)	مُتَذَكِّرٌ-مُتَذَكِّرٌ، ةٌ 	
(فَا. مِنْ تَذَلَّلَ)	مُتَذَلِّلٌ-مُتَذَلِّلٌ، ةٌ 	
(فَا. مِنْ تَذَمَّرَ)	مُتَذَمِّرٌ-مُتَذَمِّرٌ، ةٌ 	
(فَا. مِنْ تَرَابَطَ)	مُتَرَابِطٌ-مُتَرَابِطٌ، ةٌ 	
(فَا. مِنْ تَرَاخَى)	مُتَرَاخِي-مُتَرَاخِي، مُتَرَاخٍ، ةٌ 	
(فَا. مِنْ تَرَادَفَ)	مُتَرَادِفٌ-مُتَرَادِفٌ، ةٌ 	
(فَا. مِنْ تَرَاصَّ)	مُتَرَاصٌّ-مُتَرَاصٌّ، ةٌ 	
(فَا. مِنْ تَرَامَى)	مُتَرَامِي-مُتَرَامِي، مُتَرَامٍ، ةٌ 	
(فا. من تَرَبَّصَ)	مُتَرَبِّصٌ-مُتَرَبِّصٌ، ةٌ 	
(فَا. مِنْ تَرَبَّعَ)	مُتَرَبِّعٌ-مُتَرَبِّعٌ، ةٌ 	
(فَا. مِنْ تَرْجَمَ)	مُتَرْجِمٌ-مُتَرْجِمٌ، ةٌ 	
(فَا. مِنْ تَرَدَّدَ)	مُتَرَدِّدٌ-مُتَرَدِّدٌ، ةٌ 	
(فَا. مِنْ تَرَسَّبَ)	مُتَرَسِّبٌ-مُتَرَسِّبٌ، ةٌ 	
(فا. من تَرَشَّحَ)	مُتَرَشِّحٌ-مُتَرَشِّحٌ، ة 	
(فَا. مِنْ تَرَصَّدَ)	مُتَرَصِّدٌ-مُتَرَصِّدٌ، ةٌ 	
(فَا. مِنْ تَرَفَّعَ)	مُتَرَفِّعٌ-مُتَرَفِّعٌ، ةٌ 	
(فَا. مِنْ تَرَقْرَقَ)	مُتَرَقْرِقٌ-مُتَرَقْرِقٌ، ةٌ 	
(فَا. مِنْ تَرَنَّحَ)	مُتَرَنِّحٌ-مُتَرَنِّحٌ، ةٌ 	
(فَا. مِنْ تَرَهَّلَ)	مُتَرَهِّلٌ-مُتَرَهِّلٌ، ةٌ 	
(فا. من تَزَايَدَ)	مُتَزَايِدٌ-مُتَزَايِدٌ، ةٌ 	
(فَا. مِنْ تَزَحْلَقَ)	مُتَزَحْلِقٌ-مُتَزَحْلِقٌ، ةٌ 	
(فَا. مِنْ تَزَعْزَعَ)	مُتَزَعْزِعٌ-مُتَزَعْزِعٌ، ةٌ 	
(فَا. مِنْ تَزَلَّجَ)	مُتَزَلِّجٌ-مُتَزَلِّجٌ، ةٌ 	
(فَا. مِنْ تَزَلَّفَ)	مُتَزَلِّفٌ-مُتَزَلِّفٌ، ةٌ 	
(فَا. مِنْ تَزَمَّتَ)	مُتَزَمِّتٌ-مُتَزَمِّتٌ، ةٌ 	
(فَا. مِنْ تَزَهَّدَ)	مُتَزَهِّدٌ-مُتَزَهِّدٌ، ةٌ 	
(فَا. مِنْ تَزَوَّجَ)	مُتَزَوِّجٌ-مُتَزَوِّجٌ، ةٌ 	
(فَا. مِنْ تَزَيَّنَ)	مُتَزَيِّنٌ-مُتَزَيِّنٌ، ةٌ 	
(فَا. مِنْ تَسَارَعَ)	مُتَسَارِعٌ-مُتَسَارِعٌ، ةٌ 	
(فَا. مِنْ تَسَاقَطَ)	مُتَسَاقِطٌ-مُتَسَاقِطٌ، ةٌ 	
(فَا. مِنْ تَسَامَحَ)	مُتَسَامِحٌ-مُتَسَامِحٌ، ةٌ 	
(فَا. مِنْ تَسَاهَلَ)	مُتَسَاهِلٌ-مُتَسَاهِلٌ، ةٌ 	
(فَا. مِنْ تَسَاوَى)	مُتَسَاوِي-مُتَسَاوِي، مُتَسَاوٍ، ةٌ 	
(فَا. مِنْ تَسَبَّبَ)	مُتَسَبِّبٌ-مُتَسَبِّبٌ، ةٌ 	
(فَا. مِنْ تَسَرْبَلَ)	مُتَسَرْبِلٌ-مُتَسَرْبِلٌ، ةٌ 	
(فَا. مِنْ تَسَرَّعَ)	مُتَسَرِّعٌ-مُتَسَرِّعٌ، ةٌ 	
(فا. مِنْ تَسَعَ)	تَاسِعٌ-تَاسِعٌ، ةٌ 	
(فَا. مِنْ تَسَكَّعَ)	مُتَسَكِّعٌ-مُتَسَكِّعٌ، ةٌ 	
(فَا. مِنْ تَسَلْسَلَ)	مُتَسَلْسِلٌ-مُتَسَلْسِلٌ، ةٌ 	
(فَا. مِنْ تَسَلَّطَ)	مُتَسَلِّطٌ-مُتَسَلِّطٌ، ةٌ 	
(فَا. مِنْ تَسَلَّقَ)	مُتَسَلِّقٌ-مُتَسَلِّقٌ، ةٌ 	
(فَا. مِنْ تَسَمَّرَ)	مُتَسَمِّرٌ-مُتَسَمِّرٌ، ةٌ 	
(فَا. مِنْ تَسَوَّلَ)	مُتَسَوِّلٌ-مُتَسَوِّلٌ، ةٌ 	
(فَا. مِنْ تَشَاءمَ)	مُتَشَائِمٌ-مُتَشَائِمٌ، ةٌ 	
(فَا. مِنْ تَشَابَهَ)	مُتَشَابِهٌ-مُتَشَابِهٌ، ةٌ 	
(فَا. مِنْ تَشَامَخَ)	مُتَشَامِخٌ-مُتَشَامِخٌ، ةٌ 	
(فَا. مِنْ تَشَبَّثَ)	مُتَشَبِّثٌ-مُتَشَبِّثٌ، ةٌ 	
(فَا. مِنْ تَشَدَّدَ)	مُتَشَدِّدٌ-مُتَشَدِّدٌ، ةٌ 	
(فَا. مِنْ تَشَدَّقَ)	مُتَشَدِّقٌ-مُتَشَدِّقٌ، ةٌ 	
(فَا. مِنْ تَشَرَّدَ)	مُتَشَرِّدٌ-مُتَشَرِّدٌ، ةٌ 	
(فَا. مِنْ تَشَعَّبَ)	مُتَشَعِّبٌ-مُتَشَعِّبٌ، ةٌ 	
(فَا. مِنْ تَشَنَّجَ)	مُتَشَنِّجٌ-مُتَشَنِّجٌ، ةٌ 	
(فَا. مِنْ تَشَوَّقَ)	مُتَشَوِّقٌ-مُتَشَوِّقٌ، ةٌ 	
(فَا. مِنْ تَصَبَّبَ)	مُتَصَبِّبٌ-مُتَصَبِّبٌ، ةٌ 	
(فَا. مِنْ تَصَدَّعَ)	مُتَصَدِّعٌ-مُتَصَدِّعٌ، ةٌ 	
(فَا. مِنْ تَصَرَّفَ)	مُتَصَرِّفٌ-مُتَصَرِّفٌ، ةٌ 	
(فَا. مِنْ تَصَلَّبَ)	مُتَصَلِّبٌ-مُتَصَلِّبٌ، ةٌ 	
(فَا. مِنْ تَصَنَّعَ)	مُتَصَنِّعٌ-مُتَصَنِّعٌ، ةٌ 	
(فَا. مِنْ تَضَارَبَ)	مُتَضَارِبٌ-مُتَضَارِبٌ، ةٌ 	
(فَا. مِنْ تَضَافَرَ)	مُتَضَافِرٌ-مُتَضَافِرٌ، ةٌ 	
(فَا. مِنْ تَضَامَنَ)	مُتَضَامِنٌ-مُتَضَامِنٌ، ةٌ 	
(فَا. مِنْ تَضَايَقَ)	مُتَضَايِقٌ-مُتَضَايِقٌ، ةٌ 	
(فَا. مِنْ تَضَرَّرَ)	مُتَضَرِّرٌ-مُتَضَرِّرٌ، ةٌ 	
(فَا. مِنْ تَضَلَّعَ)	مُتَضَلِّعٌ-مُتَضَلِّعٌ، ةٌ 	
(فَا. مِنْ تَطَابَقَ)	مُتَطَابِقٌ-مُتَطَابِقٌ، ةٌ 	
(فَا. مِنْ تَطَاوَلَ)	مُتَطَاوِلٌ-مُتَطَاوِلٌ، ةٌ 	
(فَا. مِنْ تَطَبَّبَ)	مُتَطَبِّبٌ-مُتَطَبِّبٌ، ةٌ 	
(فَا. مِنْ تَطَرَّفَ)	مُتَطَرِّفٌ-مُتَطَرِّفٌ، ةٌ 	
(فا. من تَطَفَّلَ)	مُتَطَفِّلٌ-مُتَطَفِّلٌ، ةٌ 	
(فَا. مِنْ تَطَلَّعَ)	مُتَطَلِّعٌ-مُتَطَلِّعٌ، ةٌ 	
(فَا. مِنْ تَطَوَّرَ)	مُتَطَوِّرٌ-مُتَطَوِّرٌ، ةٌ 	
(فَا. مِنْ تَطَوَّعَ)	مُتَطَوِّعٌ-مُتَطَوِّعٌ، ةٌ 	
(فا. من تَطَيَّرَ)	مُتَطَيِّرٌ-مُتَطَيِّرٌ، ةٌ 	
(فا. من تَظَاهَرَ)	مُتَظَاهِرٌ-مُتَظَاهِرٌ، ةٌ 	
(فَا. مِنْ تَعَاطَفَ)	مُتَعَاطِفٌ-مُتَعَاطِفٌ، ةٌ 	
(فَا. مِنْ تَعَاظَمَ)	مُتَعَاظِمٌ-مُتَعَاظِمٌ، ةٌ 	
(فَا. مِنْ تَعَاقَبَ)	مُتَعَاقِبٌ-مُتَعَاقِبٌ، ةٌ 	
(فَا. مِنْ تَعَاقَدَ)	مُتَعَاقِدٌ-مُتَعَاقِدٌ، ةٌ 	
(فَا. مِن تَعَالَى)	مُتَعَالِي-مُتَعَالِي، مُتَعَالٍ، ةٌ 	
(فَا. مِنْ تَعَاوَنَ)	مُتَعَاوِنٌ-مُتَعَاوِنٌ، ةٌ 	
(فَا. مِنْ تَعَبَّدَ)	مُتَعَبِّدٌ-مُتَعَبِّدٌ، ةٌ 	
(فَا. مِنْ تَعَجْرَفَ)	مُتَعَجْرِفٌ-مُتَعَجْرِفٌ، ةٌ 	
(فَا. مِنْ تَعَدَّدَ)	مُتَعَدِّدٌ-مُتَعَدِّدٌ، ةٌ 	
(فا. من تَعَدَّى)	مُتَعَدِّي-مُتَعَدِّي، مُتَعَدٍّ، ةٌ 	
(فَا. مِنْ تَعَذَّرَ)	مُتَعَذِّرٌ-مُتَعَذِّرٌ، ةٌ 	
(فَا. مِنْ تَعَرَّجَ)	مُتَعَرِّجٌ-مُتَعَرِّجٌ، ةٌ 	
(فَا. مِنْ تَعَصَّبَ)	مُتَعَصِّبٌ-مُتَعَصِّبٌ، ةٌ 	
(فَا. مِنْ تَعَطَّشَ)	مُتَعَطِّشٌ-مُتَعَطِّشٌ، ةٌ 	
(فَا. مِنْ تَعَفَّفَ)	مُتَعَفِّفٌ-مُتَعَفِّفٌ، ةٌ 	
(فَا. مِنْ تَعَفَّنَ)	مُتَعَفِّنٌ-مُتَعَفِّنٌ، ةٌ 	
(فَا. مِنْ تَعَقَّبَ)	مُتَعَقِّبٌ-مُتَعَقِّبٌ، ةٌ 	
(فَا. مِنْ تَعَقَّلَ)	مُتَعَقِّلٌ-مُتَعَقِّلٌ، ةٌ 	
(فَا. مِنْ تَعَلَّقَ)	مُتَعَلِّقٌ-مُتَعَلِّقٌ، ةٌ 	
(فا. من تَعَلَّمَ)	مُتَعَلِّمٌ-مُتَعَلِّمٌ، ةٌ 	
(فَا. مِنْ تَعَمَّدَ)	مُتَعَمِّدٌ-مُتَعَمِّدٌ، ةٌ 	
(فَا. مِنْ تَعَنَّتَ)	مُتَعَنِّتٌ-مُتَعَنِّتٌ، ةٌ 	
(فَا. مِنْ تَعَهَّدَ)	مُتَعَهِّدٌ-مُتَعَهِّدٌ، ةٌ 	
(فَا. مِنْ تَعَيَّشَ)	مُتَعَيِّشٌ-مُتَعَيِّشٌ، ةٌ 	
(فَا. مِنْ تَغَضَّنَ)	مُتَغَضِّنٌ-مُتَغَضِّنٌ، ة 	
(فا. من تَغَطْرَسَ)	مُتَغَطْرِسٌ-مُتَغَطْرِسٌ، ةٌ 	
(فَا. مِنْ تَغَيَّبَ)	مُتَغَيِّبٌ-مُتَغَيِّبٌ، ةٌ 	
(فَا. مِنْ تَغَيَّرَ)	مُتَغَيِّرٌ-مُتَغَيِّرٌ، ةٌ 	
(فَا. مِنْ تَفَاءَلَ)	مُتَفَائِلٌ-مُتَفَائِلٌ، ةٌ 	
(فَا. مِنْ تَفَتَّتَ)	مُتَفَتِّتٌ-مُتَفَتِّتٌ، ةٌ 	
(فَا. مِنْ تَفَتَّحَ)	مُتَفَتِّحٌ-مُتَفَتِّحٌ، ةٌ 	
(فَا. مِنْ تَفَجَّرَ)	مُتَفَجِّرٌ-مُتَفَجِّرٌ، ةٌ 	
(فَا. مِنْ تَفَحَّصَ)	مُتَفَحِّصٌ-مُتَفَحِّصٌ، ةٌ 	
(فَا. مِنْ تَفَرَّجَ)	مُتَفَرِّجٌ-مُتَفَرِّجٌ، ةٌ 	
(فَا. مِنْ تَفَرَّعَ)	مُتَفَرِّعٌ-مُتَفَرِّعٌ، ةٌ 	
(فَا. مِنْ تَفَرَّغَ)	مُتَفَرِّغٌ-مُتَفَرِّغٌ، ةٌ 	
(فَا. مِنْ تَفَرَّقَ)	مُتَفَرِّقٌ-مُتَفَرِّقٌ، ةٌ 	
(فَا. مِنْ تَفَسَّخَ)	مُتَفَسِّخٌ-مُتَفَسِّخٌ، ةٌ 	
(فا. من تَفَشَّى)	مُتَفَشِّي-مُتَفَشِّي، مُتَفَشٍّ، ةٌ 	
(فَا. مِنْ تَفَكَّكَ)	مُتَفَكِّكٌ-مُتَفَكِّكٌ، ةٌ 	
(فَا. مِنْ تَفَنَّنَ)	مُتَفَنِّنٌ-مُتَفَنِّنٌ، ةٌ 	
(فَا. مِنْ تَفَوَّقَ)	مُتَفَوِّقٌ-مُتَفَوِّقٌ، ةٌ 	
(فَا. مِنْ تَقَابَلَ)	مُتَقَابِلٌ-مُتَقَابِلٌ، ةٌ 	
(فَا. مِنْ تَقَارَبَ)	مُتَقَارِبٌ-مُتَقَارِبٌ، ةٌ 	
(فَا. مِنْ تَقَاطَعَ)	مُتَقَاطِعٌ-مُتَقَاطِعٌ، ةٌ 	
(فَا. مِنْ تَقَاعَدَ)	مُتَقَاعِدٌ-مُتَقَاعِدٌ، ةٌ 	
(فَا. مِنْ تَقَاعَسَ)	مُتَقَاعِسٌ-مُتَقَاعِسٌ، ةٌ 	
(فَا. مِنْ تَقَبَّلَ)	مُتَقَبِّلٌ-مُتَقَبِّلٌ، ةٌ 	
(فَا. مِنْ تَقَدَّمَ)	مُتَقَدِّمٌ-مُتَقَدِّمٌ، ةٌ 	
(فَا. مِنْ تَقَزَّزَ)	مُتَقَزِّزٌ-مُتَقَزِّزٌ، ة 	
(فَا. مِنْ تَقَشَّفَ)	مُتَقَشِّفٌ-مُتَقَشِّفٌ، ةٌ 	
