"12995"	"مُلْغَى"	"ملغى"	"adj"	"2229"	"َ"
"12996"	"اِتِّكال"	"اتكال"	"noun"	"2229"	"َ"
"12997"	"مُفْلِس"	"مفلس"	"adj"	"2228"	"َ"
"12998"	"أَرْبَعِين"	"أربعين"	"noun"	"2227"	"َ"
"12999"	"عَقُول"	"عقول"	"adj"	"2226"	"َ"
"13000"	"تَتَر"	"تتر"	"adj"	"2226"	"َ"
"13001"	"فُرْجَة"	"فرجة"	"noun"	"2226"	"َ"
"13002"	"مَرْجان"	"مرجان"	"noun"	"2225"	"َ"
"13003"	"نَعام"	"نعام"	"noun"	"2225"	"َ"
"13004"	"خَيالَة"	"خيالة"	"noun"	"2225"	"َ"
"13005"	"مَخْلَص"	"مخلص"	"noun"	"2225"	"َ"
"13006"	"دارِيّ"	"داري"	"adj"	"2224"	"َ"
"13007"	"مَقِيت"	"مقيت"	"adj"	"2223"	"َ"
"13008"	"فِيتالِي"	"فيتالي"	"noun_prop"	"2223"	"َ"
"13009"	"لاسامِيّ"	"لاسامي"	"noun"	"2223"	"َ"
"13010"	"هُبُوب"	"هبوب"	"noun"	"2223"	"َ"
"13011"	"نَصْل"	"نصل"	"noun"	"2223"	"َ"
"13012"	"نَجّار"	"نجار"	"noun"	"2223"	"َ"
"13013"	"مُبالِي"	"مبالي"	"noun"	"2222"	"َ"
"13014"	"قَصِيد"	"قصيد"	"noun"	"2221"	"َ"
"13015"	"لاوَعْي"	"لاوعي"	"noun"	"2221"	"َ"
"13016"	"سايْمُون"	"سايمون"	"noun_prop"	"2221"	"َ"
"13017"	"تَجْيِيش"	"تجييش"	"noun"	"2221"	"َ"
"13018"	"تَهْدِيم"	"تهديم"	"noun"	"2221"	"َ"
"13019"	"اِطِّراد"	"اطراد"	"noun"	"2220"	"َ"
"13020"	"نَحْب"	"نحب"	"noun"	"2219"	"َ"
"13021"	"قُرْطُبَة"	"قرطبة"	"noun_prop"	"2218"	"َ"
"13022"	"يَقِين"	"يقين"	"adj"	"2217"	"َ"
"13023"	"اِسْتَكْشَف"	"استكشف"	"verb"	"2216"	"َ"
"13024"	"مُبالاة"	"مبالاة"	"noun"	"2216"	"َ"
"13025"	"شَفْرَة"	"شفرة"	"noun"	"2216"	"َ"
"13026"	"طَيَّب"	"طيب"	"verb"	"2216"	"َ"
"13027"	"طَفَح"	"طفح"	"verb"	"2215"	"َ"
"13028"	"شَرَفِيّ"	"شرفي"	"adj"	"2215"	"َ"
"13029"	"مُراقَب"	"مراقب"	"adj"	"2215"	"َ"
"13030"	"شاوَر"	"شاور"	"verb"	"2215"	"َ"
"13031"	"رُولف"	"رولف"	"noun_prop"	"2215"	"َ"
"13032"	"لَهْفَة"	"لهفة"	"noun"	"2215"	"َ"
"13033"	"مُؤَدَّى"	"مؤدى"	"noun"	"2214"	"َ"
"13034"	"حَبَشِيّ"	"حبشي"	"noun_prop"	"2213"	"َ"
"13035"	"لاحّ"	"لاح"	"adj"	"2212"	"َ"
"13036"	"خَواجَة"	"خواجة"	"noun"	"2212"	"َ"
"13037"	"طَبَخُ"	"طبخ"	"verb"	"2211"	"َ"
"13038"	"دانَة"	"دانة"	"noun_prop"	"2211"	"َ"
"13039"	"رَبِيعَة"	"ربيعة"	"noun_prop"	"2211"	"َ"
"13040"	"حَرَى"	"حرى"	"verb"	"2210"	"َ"
"13041"	"خَشِن"	"خشن"	"adj"	"2210"	"َ"
"13042"	"اِنْتِهاز"	"انتهاز"	"noun"	"2210"	"َ"
"13043"	"أَبَوِيّ"	"أبوي"	"adj"	"2210"	"َ"
"13044"	"تَنَصَّل"	"تنصل"	"verb"	"2209"	"َ"
"13045"	"مَعْز"	"معز"	"noun"	"2209"	"َ"
"13046"	"دَعِيّ"	"دعي"	"noun"	"2209"	"َ"
"13047"	"قَدَّس"	"قدس"	"verb"	"2209"	"َ"
"13048"	"تَفَكَّك"	"تفكك"	"verb"	"2208"	"َ"
"13049"	"عامِّيَّة"	"عامية"	"noun"	"2208"	"َ"
"13050"	"لَوْعَة"	"لوعة"	"noun"	"2206"	"َ"
"13051"	"اِقْتَنَص"	"اقتنص"	"verb"	"2205"	"َ"
"13052"	"قَضّ"	"قض"	"verb"	"2205"	"َ"
"13053"	"شُوَيَّة"	"شوية"	"noun"	"2205"	"َ"
"13054"	"مُعْتَمّ"	"معتم"	"adj"	"2205"	"َ"
"13055"	"مُشاحَنَة"	"مشاحنة"	"noun"	"2204"	"َ"
"13056"	"حَلاوَة"	"حلاوة"	"noun_prop"	"2203"	"َ"
"13057"	"أَلْبَس"	"ألبس"	"verb"	"2202"	"َ"
"13058"	"خَلِيجِيّ"	"خليجي"	"noun"	"2202"	"َ"
"13059"	"هاب"	"هاب"	"verb"	"2201"	"َ"
"13060"	"أَوْجَز"	"أوجز"	"verb"	"2201"	"َ"
"13061"	"بُولُو"	"بولو"	"noun"	"2201"	"َ"
"13062"	"غائِم"	"غائم"	"adj"	"2198"	"َ"
"13063"	"عاصَر"	"عاصر"	"verb"	"2197"	"َ"
"13064"	"مُراد"	"مراد"	"noun"	"2196"	"َ"
"13065"	"طَماطِم"	"طماطم"	"noun"	"2196"	"َ"
"13066"	"جاوَر"	"جاور"	"verb"	"2196"	"َ"
"13067"	"نَقِيصَة"	"نقيصة"	"noun"	"2195"	"َ"
"13068"	"رَفْرَف"	"رفرف"	"verb"	"2195"	"َ"
"13069"	"صَنْعَة"	"صنعة"	"noun"	"2195"	"َ"
"13070"	"بَرَع"	"برع"	"verb"	"2195"	"َ"
"13071"	"أَظْلَم"	"أظلم"	"verb"	"2194"	"َ"
"13072"	"أَتُّون"	"أتون"	"noun"	"2193"	"َ"
"13073"	"عِتاب"	"عتاب"	"noun"	"2193"	"َ"
"13074"	"مُتَزَمِّت"	"متزمت"	"adj"	"2193"	"َ"
"13075"	"كَفِيّ"	"كفي"	"adj"	"2192"	"َ"
"13076"	"باسِيلان"	"باسيلان"	"noun_prop"	"2191"	"َ"
"13077"	"كلِيرِيدِيس"	"كليريديس"	"noun_prop"	"2190"	"َ"
"13078"	"أَفِي"	"أفي"	"noun_prop"	"2190"	"َ"
"13079"	"داغ"	"داغ"	"noun"	"2190"	"َ"
"13080"	"مُهاجِرانِي"	"مهاجراني"	"noun_prop"	"2189"	"َ"
"13081"	"مِحْراب"	"محراب"	"noun"	"2188"	"َ"
"13082"	"زَعاتِرَة"	"زعاترة"	"noun_prop"	"2188"	"َ"
"13083"	"مَحْكِيّ"	"محكي"	"adj"	"2188"	"َ"
"13084"	"مَرْتَع"	"مرتع"	"noun"	"2188"	"َ"
"13085"	"وازَن"	"وازن"	"verb"	"2187"	"َ"
"13086"	"ماس"	"ماس"	"verb"	"2187"	"َ"
"13087"	"أَنْشَد"	"أنشد"	"verb"	"2187"	"َ"
"13088"	"اِسْتِعاضَة"	"استعاضة"	"noun"	"2187"	"َ"
"13089"	"قَطّ"	"قط"	"noun"	"2186"	"َ"
"13090"	"طَلاس"	"طلاس"	"noun_prop"	"2185"	"َ"
"13091"	"أَزْمَع"	"أزمع"	"verb"	"2185"	"َ"
"13092"	"خَطِيبَة"	"خطيبة"	"noun"	"2184"	"َ"
"13093"	"دُهْنِيّ"	"دهني"	"adj"	"2184"	"َ"
"13094"	"شَيِّق"	"شيق"	"adj"	"2184"	"َ"
"13095"	"مُتَحَقِّق"	"متحقق"	"adj"	"2183"	"َ"
"13096"	"خَمْسُمِائَة"	"خمسمائة"	"adj_num"	"2183"	"َ"
"13097"	"إِنْكلِيزِيّ"	"إنكليزي"	"noun"	"2182"	"َ"
"13098"	"خُسْر"	"خسر"	"noun"	"2182"	"َ"
"13099"	"هار"	"هار"	"verb"	"2181"	"َ"
"13100"	"غامْبِيا"	"غامبيا"	"noun_prop"	"2180"	"َ"
"13101"	"تراجِيدِيّ"	"تراجيدي"	"adj"	"2179"	"َ"
"13102"	"أَنْدرُو"	"أندرو"	"noun_prop"	"2179"	"َ"
"13103"	"قامِشْلِيّ"	"قامشلي"	"noun_prop"	"2178"	"َ"
"13104"	"مُقارَعَة"	"مقارعة"	"noun"	"2177"	"َ"
"13105"	"مَبْتُور"	"مبتور"	"adj"	"2177"	"َ"
"13106"	"صَنَم"	"صنم"	"noun"	"2176"	"َ"
"13107"	"تَمْحِيص"	"تمحيص"	"noun"	"2175"	"َ"
"13108"	"جَنِين"	"جنين"	"noun"	"2175"	"َ"
"13109"	"كِنايَة"	"كناية"	"noun"	"2174"	"َ"
"13110"	"صالِحِيّ"	"صالحي"	"noun_prop"	"2174"	"َ"
"13111"	"مَيَّل"	"ميل"	"verb"	"2174"	"َ"
"13112"	"اِعْتِباطِيّ"	"اعتباطي"	"adj"	"2173"	"َ"
"13113"	"أَبْيَن"	"أبين"	"adj_comp"	"2173"	"َ"
"13114"	"شَيْبانِيّ"	"شيباني"	"adj"	"2173"	"َ"
"13115"	"تَذَوَّق"	"تذوق"	"verb"	"2173"	"َ"
"13116"	"أَنْهَض"	"أنهض"	"verb"	"2173"	"َ"
"13117"	"صَمِت"	"صمت"	"adj"	"2172"	"َ"
"13118"	"تَقَوْقُع"	"تقوقع"	"noun"	"2172"	"َ"
"13119"	"مُهادَنَة"	"مهادنة"	"noun"	"2172"	"َ"
"13120"	"ظَفِر"	"ظفر"	"adj"	"2172"	"َ"
"13121"	"شاكِي"	"شاكي"	"adj"	"2172"	"َ"
"13122"	"رَدْهَة"	"ردهة"	"noun"	"2171"	"َ"
"13123"	"أَلُونْزُو"	"ألونزو"	"noun_prop"	"2170"	"َ"
"13124"	"رَهِيف"	"رهيف"	"adj"	"2170"	"َ"
"13125"	"زاعِم"	"زاعم"	"adj"	"2169"	"َ"
"13126"	"تَذْوِيب"	"تذويب"	"noun"	"2168"	"َ"
"13127"	"بَصِيص"	"بصيص"	"noun"	"2168"	"َ"
"13128"	"سَكَب"	"سكب"	"verb"	"2168"	"َ"
"13129"	"تَرَعْرَع"	"ترعرع"	"verb"	"2168"	"َ"
"13130"	"حِرْفَة"	"حرفة"	"noun"	"2168"	"َ"
"13131"	"عَبْدالعظِيم"	"عبدالعظيم"	"noun_prop"	"2168"	"َ"
"13132"	"عَضّ"	"عض"	"verb"	"2167"	"َ"
"13133"	"جَرَّم"	"جرم"	"verb"	"2167"	"َ"
"13134"	"رَمَّم"	"رمم"	"verb"	"2166"	"َ"
"13135"	"قَتادَة"	"قتادة"	"noun_prop"	"2165"	"َ"
"13136"	"تَنافُر"	"تنافر"	"noun"	"2163"	"َ"
"13137"	"تَكَفُّل"	"تكفل"	"noun"	"2162"	"َ"
"13138"	"جَنْبَة"	"جنبة"	"noun"	"2162"	"َ"
"13139"	"فَيْحاء"	"فيحاء"	"noun_prop"	"2162"	"َ"
"13140"	"مِتْسناع"	"متسناع"	"noun_prop"	"2161"	"َ"
"13141"	"بالَى"	"بالى"	"verb"	"2161"	"َ"
"13142"	"نَعْل"	"نعل"	"noun"	"2161"	"َ"
"13143"	"مُنْدَمِج"	"مندمج"	"adj"	"2160"	"َ"
"13144"	"تَمَعُّن"	"تمعن"	"noun"	"2160"	"َ"
"13145"	"إِمْبِرِيالِيّ"	"إمبريالي"	"adj"	"2159"	"َ"
"13146"	"أَفْيُوم"	"أفيوم"	"noun"	"2159"	"َ"
"13147"	"تَمَلُّص"	"تملص"	"noun"	"2159"	"َ"
"13148"	"غلافْكُوس"	"غلافكوس"	"noun_prop"	"2158"	"َ"
"13149"	"اِنْسِياق"	"انسياق"	"noun"	"2158"	"َ"
"13150"	"وُثُوق"	"وثوق"	"noun"	"2156"	"َ"
"13151"	"سِيرك"	"سيرك"	"noun"	"2156"	"َ"
"13152"	"قَلْيُوبِيَّة"	"قليوبية"	"noun_prop"	"2156"	"َ"
"13153"	"باطُون"	"باطون"	"noun"	"2156"	"َ"
"13154"	"نَبْتَة"	"نبتة"	"noun"	"2155"	"َ"
"13155"	"اِمْتَهَن"	"امتهن"	"verb"	"2155"	"َ"
"13156"	"مُلِمّ"	"ملم"	"adj"	"2154"	"َ"
"13157"	"لاصِق"	"لاصق"	"noun"	"2152"	"َ"
"13158"	"كِيب"	"كيب"	"noun_prop"	"2152"	"َ"
"13159"	"مِدْيَة"	"مدية"	"noun_prop"	"2152"	"َ"
"13160"	"عَسَلِيّ"	"عسلي"	"adj"	"2150"	"َ"
"13161"	"مُشْتَرَى"	"مشترى"	"noun"	"2150"	"َ"
"13162"	"تَعَجَّب"	"تعجب"	"verb"	"2149"	"َ"
"13163"	"مُرْتَهِن"	"مرتهن"	"noun"	"2149"	"َ"
"13164"	"عَرَج"	"عرج"	"verb"	"2148"	"َ"
"13165"	"رُوزارِيُو"	"روزاريو"	"noun_prop"	"2148"	"َ"
"13166"	"أُورُجواي"	"أورجواي"	"noun_prop"	"2147"	"َ"
"13167"	"غُلاة"	"غلاة"	"noun"	"2146"	"َ"
"13168"	"أَرِينا"	"أرينا"	"noun_prop"	"2146"	"َ"
"13169"	"مُنَسَّق"	"منسق"	"adj"	"2145"	"َ"
"13170"	"مَحْشُوّ"	"محشو"	"adj"	"2145"	"َ"
"13171"	"عُقَيْدَة"	"عقيدة"	"noun"	"2144"	"َ"
"13172"	"عَبْدالمُحْسِن"	"عبدالمحسن"	"noun_prop"	"2144"	"َ"
"13173"	"مَرْدُود"	"مردود"	"adj"	"2144"	"َ"
"13174"	"دُسِلْدُورف"	"دسلدورف"	"noun_prop"	"2143"	"َ"
"13175"	"طاعُون"	"طاعون"	"noun"	"2143"	"َ"
"13176"	"طُوم"	"طوم"	"noun_prop"	"2142"	"َ"
"13177"	"مَقْلُوب"	"مقلوب"	"adj"	"2142"	"َ"
"13178"	"لَهَث"	"لهث"	"verb"	"2141"	"َ"
"13179"	"مُتَهالِك"	"متهالك"	"noun"	"2141"	"َ"
"13180"	"تَعاظُم"	"تعاظم"	"noun"	"2141"	"َ"
"13181"	"تَمَثُّل"	"تمثل"	"noun"	"2141"	"َ"
"13182"	"مُوارَبَة"	"مواربة"	"noun"	"2140"	"َ"
"13183"	"مَنْقُوش"	"منقوش"	"adj"	"2140"	"َ"
"13184"	"نَفَر"	"نفر"	"noun"	"2139"	"َ"
"13185"	"شِيبَة"	"شيبة"	"noun_prop"	"2138"	"َ"
"13186"	"اِسْتَبَدّ"	"استبد"	"verb"	"2138"	"َ"
"13187"	"رَقِيقَة"	"رقيقة"	"noun"	"2138"	"َ"
"13188"	"زَيْتُونِيّ"	"زيتوني"	"noun"	"2138"	"َ"
"13189"	"إِرِيترِيّ"	"إريتري"	"adj"	"2138"	"َ"
"13190"	"إِنْس"	"إنس"	"noun"	"2137"	"َ"
"13191"	"تَكْوِين"	"تكوين"	"noun"	"2137"	"َ"
"13192"	"مُناوِر"	"مناور"	"adj"	"2137"	"َ"
"13193"	"مَرْعَى"	"مرعى"	"noun"	"2137"	"َ"
"13194"	"فُوغتس"	"فوغتس"	"noun_prop"	"2137"	"َ"
"13195"	"مُتَنَكِّر"	"متنكر"	"noun"	"2136"	"َ"
"13196"	"نُفُوق"	"نفوق"	"noun"	"2136"	"َ"
"13197"	"مُسَيِّر"	"مسير"	"adj"	"2136"	"َ"
"13198"	"بلانْكُو"	"بلانكو"	"noun_prop"	"2135"	"َ"
"13199"	"هرباتِي"	"هرباتي"	"noun_prop"	"2135"	"َ"
"13200"	"كِيت"	"كيت"	"noun_prop"	"2134"	"َ"
"13201"	"لُورِين"	"لورين"	"noun_prop"	"2134"	"َ"
"13202"	"اِرْتِياب"	"ارتياب"	"noun"	"2133"	"َ"
"13203"	"نَقاء"	"نقاء"	"noun"	"2133"	"َ"
"13204"	"حَمِيدِي"	"حميدي"	"noun_prop"	"2133"	"َ"
"13205"	"مُكَلَّس"	"مكلس"	"noun"	"2133"	"َ"
"13206"	"دَأَب"	"دأب"	"noun"	"2132"	"َ"
"13207"	"بُرُونز"	"برونز"	"noun"	"2132"	"َ"
"13208"	"اِفْتِراق"	"افتراق"	"noun"	"2131"	"َ"
"13209"	"مَكْبُوت"	"مكبوت"	"adj"	"2131"	"َ"
"13210"	"كَتَم"	"كتم"	"verb"	"2130"	"َ"
"13211"	"صَوْمَعَة"	"صومعة"	"noun"	"2129"	"َ"
"13212"	"شَذِّ"	"شذ"	"verb"	"2129"	"َ"
"13213"	"فلايْشِر"	"فلايشر"	"noun_prop"	"2128"	"َ"
"13214"	"مُتَنَزِّه"	"متنزه"	"adj"	"2128"	"َ"
"13215"	"زادَة"	"زادة"	"noun_prop"	"2127"	"َ"
"13216"	"أَثْلَة"	"أثلة"	"noun"	"2127"	"َ"
"13217"	"رَهْبَة"	"رهبة"	"noun"	"2126"	"َ"
"13218"	"مُجَلِّي"	"مجلي"	"noun"	"2124"	"َ"
"13219"	"مُلْتَقِط"	"ملتقط"	"noun"	"2124"	"َ"
"13220"	"اِقْتَرَض"	"اقترض"	"verb"	"2124"	"َ"
"13221"	"صُويا"	"صويا"	"noun"	"2123"	"َ"
"13222"	"سَهْو"	"سهو"	"noun"	"2123"	"َ"
"13223"	"مَثْوَى"	"مثوى"	"noun"	"2123"	"َ"
"13224"	"نُصَيْر"	"نصير"	"noun_prop"	"2122"	"َ"
"13225"	"ناصَر"	"ناصر"	"verb"	"2122"	"َ"
"13226"	"مُتَفاعِل"	"متفاعل"	"adj"	"2122"	"َ"
"13227"	"خاصِّيَّة"	"خاصية"	"noun"	"2122"	"َ"
"13228"	"دَهاء"	"دهاء"	"noun"	"2120"	"َ"
"13229"	"مِقْوَد"	"مقود"	"noun"	"2119"	"َ"
"13230"	"عُشْبِيّ"	"عشبي"	"adj"	"2119"	"َ"
"13231"	"زُرَيْق"	"زريق"	"noun"	"2119"	"َ"
"13232"	"تَغْرِيب"	"تغريب"	"noun"	"2119"	"َ"
"13233"	"صَبّاغ"	"صباغ"	"noun_prop"	"2119"	"َ"
"13234"	"اِقْتِران"	"اقتران"	"noun"	"2118"	"َ"
"13235"	"برِدْج"	"بردج"	"noun"	"2118"	"َ"
"13236"	"تَجْسِيم"	"تجسيم"	"noun"	"2118"	"َ"
"13237"	"باماكُو"	"باماكو"	"noun_prop"	"2118"	"َ"
"13238"	"دَلْو"	"دلو"	"noun"	"2117"	"َ"
"13239"	"مُونْرُوفِيا"	"مونروفيا"	"noun_prop"	"2117"	"َ"
"13240"	"حَصْد"	"حصد"	"noun"	"2116"	"َ"
"13241"	"مُتَفاوِض"	"متفاوض"	"adj"	"2116"	"َ"
"13242"	"إِحْجام"	"إحجام"	"noun"	"2115"	"َ"
"13243"	"مَصْنُوع"	"مصنوع"	"noun"	"2115"	"َ"
"13244"	"بَرَض"	"برض"	"verb"	"2114"	"َ"
"13245"	"مَكْر"	"مكر"	"noun"	"2114"	"َ"
"13246"	"نَفْخ"	"نفخ"	"noun"	"2114"	"َ"
"13247"	"اِعْتَمَر"	"اعتمر"	"verb"	"2113"	"َ"
"13248"	"إِمْبِراطُورِيّ"	"إمبراطوري"	"adj"	"2113"	"َ"
"13249"	"دارّ"	"دار"	"adj"	"2112"	"َ"
"13250"	"قارِس"	"قارس"	"noun"	"2112"	"َ"
"13251"	"لَيَّن"	"لين"	"verb"	"2112"	"َ"
"13252"	"مُتَّزِن"	"متزن"	"adj"	"2111"	"َ"
"13253"	"مُتَعادِل"	"متعادل"	"adj"	"2111"	"َ"
"13254"	"هَرْوَلَة"	"هرولة"	"noun"	"2110"	"َ"
"13255"	"ناقَة"	"ناقة"	"noun"	"2109"	"َ"
"13256"	"تَناقَص"	"تناقص"	"verb"	"2109"	"َ"
"13257"	"حَدَب"	"حدب"	"noun"	"2109"	"َ"
"13258"	"عالِيَة"	"عالية"	"noun"	"2109"	"َ"
"13259"	"أَشْعَر"	"أشعر"	"adj"	"2108"	"َ"
"13260"	"قُسْطَنْطِينِيّ"	"قسطنطيني"	"adj"	"2108"	"َ"
"13261"	"سَوْسَن"	"سوسن"	"noun_prop"	"2106"	"َ"
"13262"	"خَوْئِيّ"	"خوئي"	"noun_prop"	"2106"	"َ"
"13263"	"مُنَقِّب"	"منقب"	"adj"	"2106"	"َ"
"13264"	"لَكْم"	"لكم"	"noun"	"2105"	"َ"
"13265"	"جَواهِرِيّ"	"جواهري"	"noun_prop"	"2105"	"َ"
"13266"	"مُنِيف"	"منيف"	"noun_prop"	"2104"	"َ"
"13267"	"بُرْعُم"	"برعم"	"noun"	"2104"	"َ"
"13268"	"مِينِي"	"ميني"	"noun"	"2103"	"َ"
"13269"	"قَسَمَة"	"قسمة"	"noun"	"2103"	"َ"
"13270"	"قَسَم"	"قسم"	"noun"	"2103"	"َ"
"13271"	"أَبْجَدِيَّة"	"أبجدية"	"noun"	"2103"	"َ"
"13272"	"بُوَيْض"	"بويض"	"noun"	"2101"	"َ"
"13273"	"وَهَب"	"وهب"	"verb"	"2101"	"َ"
"13274"	"مَرِيسَة"	"مريسة"	"noun"	"2100"	"َ"
"13275"	"حَمّال"	"حمال"	"noun"	"2100"	"َ"
"13276"	"وافَى"	"وافى"	"verb"	"2100"	"َ"
"13277"	"اِنْغِماس"	"انغماس"	"noun"	"2099"	"َ"
"13278"	"مُخْتَفِي"	"مختفي"	"adj"	"2098"	"َ"
"13279"	"قُنَيْطَرَة"	"قنيطرة"	"noun_prop"	"2098"	"َ"
"13280"	"مَلِيح"	"مليح"	"adj"	"2096"	"َ"
"13281"	"بُلْغَة"	"بلغة"	"noun"	"2096"	"َ"
"13282"	"طَهَر"	"طهر"	"verb"	"2096"	"َ"
"13283"	"تَقَهْقُر"	"تقهقر"	"noun"	"2096"	"َ"
"13284"	"شِير"	"شير"	"noun_prop"	"2096"	"َ"
"13285"	"أَوْفَى"	"أوفى"	"verb"	"2095"	"َ"
"13286"	"أَخِصّائِيّ"	"أخصائي"	"adj"	"2093"	"َ"
"13287"	"خُوذَة"	"خوذة"	"noun"	"2092"	"َ"
"13288"	"يامِيّ"	"يامي"	"noun_prop"	"2092"	"َ"
"13289"	"تَوْبِيخ"	"توبيخ"	"noun"	"2091"	"َ"
"13290"	"شَيْبان"	"شيبان"	"noun"	"2091"	"َ"
"13291"	"أَثِير"	"أثير"	"adj"	"2090"	"َ"
"13292"	"كُورِيتْخا"	"كوريتخا"	"noun_prop"	"2090"	"َ"
"13293"	"مَلَذَّة"	"ملذة"	"noun"	"2090"	"َ"
"13294"	"طِينِيّ"	"طيني"	"adj"	"2089"	"َ"
"13295"	"تَواكَب"	"تواكب"	"verb"	"2087"	"َ"
"13296"	"لَبْنَنَة"	"لبننة"	"noun"	"2087"	"َ"
"13297"	"قُزَح"	"قزح"	"noun"	"2086"	"َ"
"13298"	"مُتَمَكِّن"	"متمكن"	"adj"	"2085"	"َ"
"13299"	"قَيَّس"	"قيس"	"verb"	"2085"	"َ"
"13300"	"تَشابَك"	"تشابك"	"verb"	"2084"	"َ"
"13301"	"طَبْخَة"	"طبخة"	"noun"	"2083"	"َ"
"13302"	"مَلاءَة"	"ملاءة"	"noun"	"2083"	"َ"
"13303"	"اِقْتِراف"	"اقتراف"	"noun"	"2083"	"َ"
"13304"	"أُوَّيْل"	"أويل"	"noun"	"2082"	"َ"
"13305"	"مُعْدَى"	"معدى"	"adj"	"2082"	"َ"
"13306"	"بَدِيعَة"	"بديعة"	"noun"	"2082"	"َ"
"13307"	"نَصّاب"	"نصاب"	"noun"	"2081"	"َ"
"13308"	"ناس"	"ناس"	"verb"	"2080"	"َ"
"13309"	"مَكْرُوه"	"مكروه"	"noun"	"2080"	"َ"
"13310"	"حِسْبَة"	"حسبة"	"noun"	"2080"	"َ"
"13311"	"اِقْتِصاص"	"اقتصاص"	"noun"	"2079"	"َ"
"13312"	"رِيتِر"	"ريتر"	"noun_prop"	"2079"	"َ"
"13313"	"مُصاحَبَة"	"مصاحبة"	"noun"	"2079"	"َ"
"13314"	"كَبْت"	"كبت"	"noun"	"2079"	"َ"
"13315"	"بارْتُو"	"بارتو"	"noun_prop"	"2079"	"َ"
"13316"	"تَطْوِيب"	"تطويب"	"noun"	"2077"	"َ"
"13317"	"سَبْر"	"سبر"	"noun"	"2077"	"َ"
"13318"	"رَبّاع"	"رباع"	"noun"	"2076"	"َ"
"13319"	"مُبَرَّد"	"مبرد"	"noun"	"2076"	"َ"
"13320"	"تَذَوُّق"	"تذوق"	"noun"	"2076"	"َ"
"13321"	"مازِح"	"مازح"	"noun"	"2076"	"َ"
"13322"	"رَهْبَنَة"	"رهبنة"	"noun"	"2076"	"َ"
"13323"	"هِسْتِيرِيّ"	"هستيري"	"adj"	"2075"	"َ"
"13324"	"فَيْش"	"فيش"	"noun"	"2075"	"َ"
"13325"	"مُجادَلَة"	"مجادلة"	"noun"	"2074"	"َ"
"13326"	"تَبَرَّأ"	"تبرأ"	"verb"	"2074"	"َ"
"13327"	"تَعِيس"	"تعيس"	"noun"	"2073"	"َ"
"13328"	"تَعَوُّد"	"تعود"	"noun"	"2073"	"َ"
"13329"	"اِسْتَحْسَن"	"استحسن"	"verb"	"2072"	"َ"
"13330"	"نَواة"	"نواة"	"noun"	"2072"	"َ"
"13331"	"إِنارَة"	"إنارة"	"noun"	"2072"	"َ"
"13332"	"بالْم"	"بالم"	"noun_prop"	"2071"	"َ"
"13333"	"أَقْصَى"	"أقصى"	"noun"	"2071"	"َ"
"13334"	"اِنْساب"	"انساب"	"verb"	"2070"	"َ"
"13335"	"مُعْتَمِد"	"معتمد"	"adj"	"2069"	"َ"
"13336"	"شَتّ"	"شت"	"adj"	"2069"	"َ"
"13337"	"ماطَل"	"ماطل"	"verb"	"2069"	"َ"
"13338"	"نَهَش"	"نهش"	"verb"	"2068"	"َ"
"13339"	"مَنْبُوذ"	"منبوذ"	"adj"	"2068"	"َ"
"13340"	"مُناداة"	"مناداة"	"noun"	"2067"	"َ"
"13341"	"مُقارِب"	"مقارب"	"adj"	"2067"	"َ"
"13342"	"كُحُولِيّ"	"كحولي"	"adj"	"2067"	"َ"
"13343"	"جَزَر"	"جزر"	"noun"	"2067"	"َ"
"13344"	"اِسْتَأْذَن"	"استأذن"	"verb"	"2067"	"َ"
"13345"	"اِنْطَلَى"	"انطلى"	"verb"	"2066"	"َ"
"13346"	"نافِق"	"نافق"	"adj"	"2065"	"َ"
"13347"	"مُعَمَّم"	"معمم"	"adj"	"2065"	"َ"
"13348"	"ضَحِي"	"ضحي"	"verb"	"2065"	"َ"
"13349"	"عَيِي"	"عيي"	"verb"	"2065"	"َ"
"13350"	"حاصِبانِيّ"	"حاصباني"	"noun_prop"	"2065"	"َ"
"13351"	"عَضّ"	"عض"	"noun"	"2064"	"َ"
"13352"	"والَى"	"والى"	"verb"	"2064"	"َ"
"13353"	"مُعِيد"	"معيد"	"noun"	"2064"	"َ"
"13354"	"هِلالِيّ"	"هلالي"	"adj"	"2064"	"َ"
"13355"	"مَلّ"	"مل"	"noun"	"2063"	"َ"
"13356"	"مِرْأَب"	"مرأب"	"noun"	"2063"	"َ"
"13357"	"تَدَبَّر"	"تدبر"	"verb"	"2062"	"َ"
"13358"	"بانُوراما"	"بانوراما"	"noun"	"2061"	"َ"
"13359"	"جَهْر"	"جهر"	"noun"	"2061"	"َ"
"13360"	"راتُو"	"راتو"	"noun_prop"	"2060"	"َ"
"13361"	"شَرْطَة"	"شرطة"	"noun"	"2060"	"َ"
"13362"	"تَبادَر"	"تبادر"	"verb"	"2059"	"َ"
"13363"	"قُفّاز"	"قفاز"	"noun"	"2059"	"َ"
"13364"	"كَلْدان"	"كلدان"	"noun_prop"	"2059"	"َ"
"13365"	"طَرابِزُون"	"طرابزون"	"noun_prop"	"2059"	"َ"
"13366"	"مُتَكَوِّن"	"متكون"	"adj"	"2058"	"َ"
"13367"	"مَضْرُوب"	"مضروب"	"noun"	"2057"	"َ"
"13368"	"تَجْمِيلِيّ"	"تجميلي"	"adj"	"2057"	"َ"
